ORIGIN_STATE_NM,DEST_STATE_NM,PASSENGERS
California,Tennessee,12336.0
California,Texas,150287.0
California,Utah,52452.0
California,Vermont,1.0
California,Virginia,38345.0
California,Washington,100119.0
California,West Virginia,1.0
California,Wisconsin,5590.0
California,Wyoming,29.0
Colorado,Alabama,1850.0
Colorado,Alaska,1634.0
Colorado,Arizona,28126.0
Colorado,Arkansas,2229.0
Colorado,California,104527.0
Colorado,Colorado,49067.0
Colorado,Connecticut,37.0
Colorado,Florida,15730.0
Colorado,Georgia,19866.0
Colorado,Hawaii,3405.0
Colorado,Idaho,5846.0
Colorado,Illinois,35245.0
Colorado,Indiana,6632.0
Colorado,Iowa,3991.0
Colorado,Kansas,4257.0
Colorado,Kentucky,3140.0
Colorado,Louisiana,3684.0
Colorado,Maine,2.0
Colorado,Maryland,8678.0
Colorado,Massachusetts,7745.0
Colorado,Michigan,10098.0
Colorado,Minnesota,21874.0
Colorado,Mississippi,127.0
Colorado,Missouri,23012.0
Colorado,Montana,12158.0
Colorado,Nebraska,12677.0
Colorado,Nevada,26810.0
Colorado,New Hampshire,33.0
Colorado,New Jersey,7161.0
Colorado,New Mexico,9138.0
Colorado,New York,13152.0
Colorado,North Carolina,7913.0
Colorado,North Dakota,3770.0
Colorado,Ohio,8761.0
Colorado,Oklahoma,12849.0
Colorado,Oregon,16613.0
Colorado,Pennsylvania,11179.0
Colorado,Rhode Island,163.0
Colorado,South Carolina,2.0
Colorado,South Dakota,6114.0
Colorado,Tennessee,9023.0
Colorado,Texas,64819.0
Colorado,Utah,19636.0
Colorado,Virginia,15306.0
Colorado,Washington,25265.0
Colorado,Wisconsin,8517.0
Colorado,Wyoming,7750.0
Connecticut,Alabama,18.0
Connecticut,Arizona,35.0
Connecticut,California,262.0
Connecticut,Colorado,172.0
Connecticut,Connecticut,18.0
Connecticut,Florida,7952.0
Connecticut,Georgia,5870.0
Connecticut,Illinois,8669.0
Connecticut,Indiana,10.0
Connecticut,Iowa,5.0
Connecticut,Kentucky,1570.0
Connecticut,Louisiana,54.0
Connecticut,Maine,25.0
Connecticut,Maryland,6864.0
Connecticut,Massachusetts,218.0
Connecticut,Michigan,3610.0
Connecticut,Minnesota,2843.0
Connecticut,Missouri,168.0
Connecticut,Nebraska,5.0
Connecticut,Nevada,1157.0
Connecticut,New Hampshire,36.0
Connecticut,New Jersey,863.0
Connecticut,New Mexico,2.0
Connecticut,New York,874.0
Connecticut,North Carolina,5854.0
Connecticut,North Dakota,1.0
Connecticut,Ohio,1526.0
Connecticut,Oregon,5.0
Connecticut,Pennsylvania,4866.0
Connecticut,Puerto Rico,1045.0
Connecticut,Rhode Island,86.0
Connecticut,South Carolina,6.0
Connecticut,Tennessee,831.0
Connecticut,Texas,3316.0
Connecticut,Utah,19.0
Connecticut,Vermont,12.0
Connecticut,Virginia,5334.0
Connecticut,Washington,47.0
Connecticut,Wisconsin,13.0
Florida,Alabama,3567.0
Florida,Alaska,27.0
Florida,Arizona,7882.0
Florida,Arkansas,4.0
Florida,California,21275.0
Florida,Colorado,15893.0
Florida,Connecticut,7885.0
Florida,Florida,66956.0
Florida,Georgia,162628.0
Florida,Hawaii,27.0
Florida,Idaho,1.0
Florida,Illinois,54236.0
Florida,Indiana,12265.0
Florida,Iowa,1031.0
Florida,Kansas,6.0
Florida,Kentucky,16952.0
Florida,Louisiana,8084.0
Florida,Maine,1324.0
Florida,Maryland,40079.0
Florida,Massachusetts,23203.0
Florida,Michigan,32901.0
Florida,Minnesota,13373.0
Florida,Mississippi,993.0
Florida,Missouri,19641.0
Florida,Montana,26.0
Florida,Nebraska,199.0
Florida,Nevada,11140.0
Florida,New Hampshire,5163.0
Florida,New Jersey,52851.0
Florida,New Mexico,1528.0
Florida,New York,134837.0
Florida,North Carolina,63934.0
Florida,North Dakota,165.0
Florida,Ohio,19955.0
Florida,Oklahoma,291.0
Florida,Oregon,127.0
Florida,Pennsylvania,60337.0
Florida,Puerto Rico,29562.0
Florida,Rhode Island,10416.0
Florida,South Carolina,3329.0
Florida,South Dakota,176.0
Florida,Tennessee,29914.0
Florida,Texas,93613.0
Florida,U.S. Virgin Islands,4491.0
Florida,Utah,4844.0
Florida,Vermont,722.0
Florida,Virginia,48715.0
Florida,Washington,3468.0
Florida,West Virginia,1706.0
Florida,Wisconsin,5683.0
Florida,Wyoming,20.0
Georgia,Alabama,16726.0
Georgia,Alaska,1222.0
Georgia,Arizona,15278.0
Georgia,Arkansas,5080.0
Georgia,California,51197.0
Georgia,Colorado,19892.0
Georgia,Connecticut,5807.0
Georgia,Florida,161151.0
Georgia,Georgia,28603.0
Georgia,Hawaii,3174.0
Georgia,Idaho,112.0
Georgia,Illinois,36811.0
Georgia,Indiana,11569.0
Georgia,Iowa,968.0
Georgia,Kansas,3895.0
Georgia,Kentucky,12144.0
Georgia,Louisiana,17283.0
Georgia,Maine,2824.0
Georgia,Maryland,17235.0
Georgia,Massachusetts,17667.0
Georgia,Michigan,20035.0
Georgia,Minnesota,14163.0
Georgia,Mississippi,8176.0
Georgia,Missouri,23073.0
Georgia,Montana,628.0
Georgia,Nebraska,1714.0
Georgia,Nevada,15015.0
Georgia,New Hampshire,569.0
Georgia,New Jersey,18352.0
Georgia,New Mexico,3136.0
Georgia,New York,52681.0
Georgia,North Carolina,51865.0
Georgia,Ohio,25650.0
Georgia,Oklahoma,4147.0
Georgia,Oregon,4147.0
Georgia,Pennsylvania,34208.0
Georgia,Puerto Rico,7645.0
Georgia,Rhode Island,1758.0
Georgia,South Carolina,21068.0
Georgia,South Dakota,364.0
Georgia,Tennessee,24658.0
Georgia,Texas,61531.0
Georgia,U.S. Virgin Islands,2304.0
Georgia,Utah,9499.0
Georgia,Vermont,530.0
Georgia,Virginia,56343.0
Georgia,Washington,13103.0
Georgia,West Virginia,1513.0
Georgia,Wisconsin,10948.0
Georgia,Wyoming,381.0
Hawaii,Alaska,628.0
Hawaii,Arizona,11234.0
Hawaii,California,74281.0
Hawaii,Colorado,3020.0
Hawaii,Georgia,3211.0
Hawaii,Hawaii,175047.0
Hawaii,Illinois,3892.0
Hawaii,Indiana,1.0
Hawaii,Maine,1.0
Hawaii,Massachusetts,1.0
Hawaii,Michigan,94.0
Hawaii,Minnesota,1912.0
Hawaii,Nevada,5059.0
Hawaii,New Jersey,1736.0
Hawaii,New York,10.0
Hawaii,North Carolina,17.0
Hawaii,Oregon,6102.0
Hawaii,Texas,9447.0
Hawaii,U.S. Pacific Trust Territories and Possessions,1896.0
Hawaii,Utah,3273.0
Hawaii,Virginia,54.0
Hawaii,Washington,14411.0
Idaho,Alaska,2.0
Idaho,Arizona,1746.0
Idaho,California,5305.0
Idaho,Colorado,5750.0
Idaho,Florida,4.0
Idaho,Georgia,113.0
Idaho,Idaho,1449.0
Idaho,Illinois,1847.0
Idaho,Indiana,2.0
Idaho,Iowa,4.0
Idaho,Massachusetts,14.0
Idaho,Michigan,4.0
Idaho,Minnesota,1425.0
Idaho,Missouri,12.0
Idaho,Montana,50.0
Idaho,Nevada,3258.0
Idaho,New Jersey,6.0
Idaho,New Mexico,53.0
Idaho,North Carolina,41.0
Idaho,Ohio,1.0
Idaho,Oregon,3692.0
Idaho,South Dakota,4.0
Idaho,Tennessee,37.0
Idaho,Texas,70.0
Idaho,Utah,11254.0
Idaho,Virginia,1.0
Idaho,Washington,8380.0
Idaho,Wisconsin,1.0
Idaho,Wyoming,37.0
Illinois,Alabama,3022.0
Illinois,Alaska,1921.0
Illinois,Arizona,24369.0
Illinois,Arkansas,4844.0
Illinois,California,84471.0
Illinois,Colorado,37018.0
Illinois,Connecticut,9190.0
Illinois,Florida,54419.0
Illinois,Georgia,37122.0
Illinois,Hawaii,4139.0
Illinois,Idaho,1647.0
Illinois,Illinois,17570.0
Illinois,Indiana,13211.0
Illinois,Iowa,8744.0
Illinois,Kansas,2501.0
Illinois,Kentucky,13387.0
Illinois,Louisiana,4519.0
Illinois,Maine,2099.0
Illinois,Maryland,13979.0
Illinois,Massachusetts,23663.0
Illinois,Michigan,31253.0
Illinois,Minnesota,34851.0
Illinois,Mississippi,1168.0
Illinois,Missouri,34106.0
Illinois,Montana,2320.0
Illinois,Nebraska,11430.0
Illinois,Nevada,27687.0
Illinois,New Hampshire,5791.0
Illinois,New Jersey,16489.0
Illinois,New Mexico,4830.0
Illinois,New York,71501.0
Illinois,North Carolina,23274.0
Illinois,North Dakota,1213.0
Illinois,Ohio,28113.0
Illinois,Oklahoma,7178.0
Illinois,Oregon,8590.0
Illinois,Pennsylvania,37236.0
Illinois,Puerto Rico,2371.0
Illinois,Rhode Island,6208.0
Illinois,South Carolina,4245.0
Illinois,South Dakota,2332.0
Illinois,Tennessee,16799.0
Illinois,Texas,53226.0
Illinois,U.S. Virgin Islands,1.0
Illinois,Utah,8982.0
Illinois,Vermont,1916.0
Illinois,Virginia,37700.0
Illinois,Washington,20654.0
Illinois,West Virginia,566.0
Illinois,Wisconsin,17597.0
Illinois,Wyoming,1999.0
Indiana,Alabama,14.0
Indiana,Arizona,3691.0
Indiana,Arkansas,6.0
Indiana,California,1279.0
Indiana,Colorado,6613.0
Indiana,Connecticut,23.0
Indiana,Florida,11864.0
Indiana,Georgia,11486.0
Indiana,Hawaii,1.0
Indiana,Idaho,13.0
Indiana,Illinois,13261.0
Indiana,Indiana,101.0
Indiana,Iowa,5.0
Indiana,Kansas,1.0
Indiana,Kentucky,4189.0
Indiana,Louisiana,52.0
Indiana,Maine,11.0
Indiana,Maryland,2336.0
Indiana,Massachusetts,1262.0
Indiana,Michigan,7225.0
Indiana,Minnesota,4728.0
Indiana,Mississippi,3.0
Indiana,Missouri,2266.0
Indiana,Montana,1.0
Indiana,Nebraska,46.0
Indiana,Nevada,4262.0
Indiana,New Hampshire,26.0
Indiana,New Jersey,1288.0
Indiana,New Mexico,64.0
Indiana,New York,2792.0
Indiana,North Carolina,5083.0
Indiana,Ohio,1721.0
Indiana,Oklahoma,12.0
Indiana,Oregon,2.0
Indiana,Pennsylvania,2502.0
Indiana,Rhode Island,2.0
Indiana,South Carolina,50.0
Indiana,South Dakota,2.0
Indiana,Tennessee,1779.0
Indiana,Texas,8113.0
Indiana,Utah,1219.0
Indiana,Virginia,4401.0
Indiana,Washington,13.0
Indiana,West Virginia,1.0
Indiana,Wisconsin,244.0
Iowa,Alabama,4.0
Iowa,Arizona,1822.0
Iowa,Arkansas,1.0
Iowa,California,331.0
Iowa,Colorado,4483.0
Iowa,Florida,983.0
Iowa,Georgia,887.0
Iowa,Idaho,8.0
Iowa,Illinois,8123.0
Iowa,Indiana,3.0
Iowa,Iowa,113.0
Iowa,Kentucky,1055.0
Iowa,Maryland,4.0
Iowa,Michigan,2251.0
Iowa,Minnesota,5245.0
Iowa,Missouri,695.0
Iowa,Montana,4.0
Iowa,Nebraska,59.0
Iowa,Nevada,1499.0
Iowa,New Jersey,19.0
Iowa,New York,286.0
Iowa,North Carolina,13.0
Iowa,North Dakota,7.0
Iowa,Ohio,12.0
Iowa,Oklahoma,3.0
Iowa,Pennsylvania,12.0
Iowa,South Carolina,2.0
Iowa,South Dakota,10.0
Iowa,Tennessee,956.0
Iowa,Texas,4175.0
Iowa,Utah,355.0
Iowa,Vermont,1.0
Iowa,Virginia,363.0
Iowa,Washington,3.0
Iowa,Wisconsin,735.0
Kansas,Alabama,2.0
Kansas,Arizona,747.0
Kansas,Arkansas,3.0
Kansas,California,317.0
Kansas,Colorado,4134.0
Kansas,Florida,4.0
Kansas,Georgia,3812.0
Kansas,Idaho,1.0
Kansas,Illinois,2470.0
Kansas,Indiana,3.0
Kansas,Iowa,4.0
Kansas,Kansas,4.0
Kansas,Kentucky,8.0
Kansas,Louisiana,1.0
Kansas,Michigan,109.0
Kansas,Minnesota,588.0
Kansas,Missouri,654.0
Kansas,Montana,1.0
Kansas,Nebraska,6.0
Kansas,Nevada,753.0
Kansas,New Mexico,1.0
Kansas,Ohio,2.0
Kansas,Oklahoma,38.0
Kansas,Pennsylvania,4.0
Kansas,South Carolina,1.0
Kansas,Tennessee,1121.0
Kansas,Texas,4104.0
Kansas,Utah,1.0
Kansas,Virginia,8.0
Kansas,Washington,15.0
Kansas,Wisconsin,3.0
Kentucky,Alabama,1470.0
Kentucky,Alaska,1.0
Kentucky,Arizona,2077.0
Kentucky,Arkansas,921.0
Kentucky,California,7439.0
Kentucky,Colorado,3222.0
Kentucky,Connecticut,1494.0
Kentucky,Florida,17203.0
Kentucky,Georgia,11972.0
Kentucky,Illinois,13769.0
Kentucky,Indiana,3943.0
Kentucky,Iowa,1002.0
Kentucky,Kansas,1.0
Kentucky,Kentucky,6168.0
Kentucky,Louisiana,850.0
Kentucky,Maine,1.0
Kentucky,Maryland,4300.0
Kentucky,Massachusetts,3740.0
Kentucky,Michigan,4953.0
Kentucky,Minnesota,3488.0
Kentucky,Mississippi,1.0
Kentucky,Missouri,3877.0
Kentucky,Montana,5.0
Kentucky,Nebraska,650.0
Kentucky,Nevada,3566.0
Kentucky,New Hampshire,3.0
Kentucky,New Jersey,2688.0
Kentucky,New York,7812.0
Kentucky,North Carolina,9880.0
Kentucky,Ohio,4525.0
Kentucky,Oklahoma,1436.0
Kentucky,Oregon,2.0
Kentucky,Pennsylvania,6815.0
Kentucky,Rhode Island,913.0
Kentucky,South Carolina,1787.0
Kentucky,South Dakota,10.0
Kentucky,Tennessee,6193.0
Kentucky,Texas,11787.0
Kentucky,Utah,4348.0
Kentucky,Vermont,1.0
Kentucky,Virginia,5652.0
Kentucky,Washington,2650.0
Kentucky,West Virginia,1204.0
Kentucky,Wisconsin,1889.0
Louisiana,Alabama,985.0
Louisiana,Alaska,1.0
Louisiana,Arizona,1045.0
Louisiana,Arkansas,10.0
Louisiana,California,2859.0
Louisiana,Colorado,3750.0
Louisiana,Connecticut,49.0
Louisiana,Florida,8006.0
Louisiana,Georgia,17244.0
Louisiana,Illinois,4318.0
Louisiana,Indiana,28.0
Louisiana,Kentucky,874.0
Louisiana,Louisiana,374.0
Louisiana,Maryland,1614.0
Louisiana,Massachusetts,673.0
Louisiana,Michigan,837.0
Louisiana,Minnesota,627.0
Louisiana,Mississippi,88.0
Louisiana,Missouri,1230.0
Louisiana,Nebraska,25.0
Louisiana,Nevada,2391.0
Louisiana,New Hampshire,1.0
Louisiana,New Jersey,1794.0
Louisiana,New Mexico,1.0
Louisiana,New York,4105.0
Louisiana,North Carolina,3824.0
Louisiana,Ohio,225.0
Louisiana,Oklahoma,255.0
Louisiana,Oregon,22.0
Louisiana,Pennsylvania,1534.0
Louisiana,Rhode Island,84.0
Louisiana,South Carolina,11.0
Louisiana,South Dakota,2.0
Louisiana,Tennessee,7680.0
Louisiana,Texas,40299.0
Louisiana,Utah,544.0
Louisiana,Virginia,3036.0
Louisiana,Washington,92.0
Louisiana,Wisconsin,20.0
Maine,Arizona,1.0
Maine,California,13.0
Maine,Colorado,2.0
Maine,Connecticut,32.0
Maine,Florida,1230.0
Maine,Georgia,3008.0
Maine,Illinois,2157.0
Maine,Indiana,25.0
Maine,Maine,164.0
Maine,Maryland,2407.0
Maine,Massachusetts,2255.0
Maine,Michigan,1949.0
Maine,Minnesota,124.0
Maine,Missouri,12.0
Maine,Nevada,1.0
Maine,New Hampshire,56.0
Maine,New Jersey,2118.0
Maine,New York,9080.0
Maine,North Carolina,1470.0
Maine,Ohio,650.0
Maine,Oregon,1.0
Maine,Pennsylvania,4659.0
Maine,Puerto Rico,1.0
Maine,Rhode Island,31.0
Maine,South Carolina,21.0
Maine,Tennessee,1.0
Maine,Texas,68.0
Maine,Vermont,35.0
Maine,Virginia,3195.0
Maine,Washington,1.0
Maine,West Virginia,1.0
Maine,Wisconsin,2.0
Maryland,Alabama,1989.0
Maryland,Alaska,24.0
Maryland,Arizona,5681.0
Maryland,Arkansas,686.0
Maryland,California,10032.0
Maryland,Colorado,8643.0
Maryland,Connecticut,6772.0
Maryland,Florida,39630.0
Maryland,Georgia,17177.0
Maryland,Hawaii,2.0
Maryland,Idaho,19.0
Maryland,Illinois,13826.0
Maryland,Indiana,2107.0
Maryland,Kentucky,4289.0
Maryland,Louisiana,1549.0
Maryland,Maine,2394.0
Maryland,Maryland,82.0
Maryland,Massachusetts,11118.0
Maryland,Michigan,9503.0
Maryland,Minnesota,4397.0
Maryland,Mississippi,1018.0
Maryland,Missouri,6973.0
Maryland,Nebraska,17.0
Maryland,Nevada,4017.0
Maryland,New Hampshire,8252.0
Maryland,New Jersey,723.0
Maryland,New Mexico,2050.0
Maryland,New York,22743.0
Maryland,North Carolina,16574.0
Maryland,Ohio,10931.0
Maryland,Oklahoma,1043.0
Maryland,Oregon,88.0
Maryland,Pennsylvania,6412.0
Maryland,Puerto Rico,1525.0
Maryland,Rhode Island,8781.0
Maryland,South Carolina,10.0
Maryland,South Dakota,3.0
Maryland,Tennessee,7796.0
Maryland,Texas,21797.0
Maryland,U.S. Virgin Islands,1.0
Maryland,Utah,3170.0
Maryland,Vermont,1713.0
Maryland,Virginia,5081.0
Maryland,Washington,1663.0
Maryland,West Virginia,4.0
Maryland,Wisconsin,2443.0
Massachusetts,Alabama,8.0
Massachusetts,Alaska,1.0
Massachusetts,Arizona,3134.0
Massachusetts,Arkansas,6.0
Massachusetts,California,33229.0
Massachusetts,Colorado,6867.0
Massachusetts,Connecticut,219.0
Massachusetts,Florida,23426.0
Massachusetts,Georgia,17833.0
Massachusetts,Idaho,3.0
Massachusetts,Illinois,23418.0
Massachusetts,Indiana,1264.0
Massachusetts,Kansas,12.0
Massachusetts,Kentucky,3592.0
Massachusetts,Louisiana,640.0
Massachusetts,Maine,2340.0
Massachusetts,Maryland,11085.0
Massachusetts,Massachusetts,1903.0
Massachusetts,Michigan,6237.0
Massachusetts,Minnesota,6606.0
Massachusetts,Missouri,3290.0
Massachusetts,Montana,4.0
Massachusetts,Nevada,3469.0
Massachusetts,New Hampshire,247.0
Massachusetts,New Jersey,6305.0
Massachusetts,New Mexico,65.0
Massachusetts,New York,29631.0
Massachusetts,North Carolina,14952.0
Massachusetts,Ohio,4658.0
Massachusetts,Oklahoma,1.0
Massachusetts,Oregon,1302.0
Massachusetts,Pennsylvania,11235.0
Massachusetts,Puerto Rico,2552.0
Massachusetts,Rhode Island,426.0
Massachusetts,South Carolina,1211.0
Massachusetts,Tennessee,2152.0
Massachusetts,Texas,16648.0
Massachusetts,U.S. Virgin Islands,69.0
Massachusetts,Utah,2591.0
Massachusetts,Vermont,89.0
Massachusetts,Virginia,24694.0
Massachusetts,Washington,4248.0
Massachusetts,Wisconsin,4770.0
Michigan,Alabama,1634.0
Michigan,Alaska,567.0
Michigan,Arizona,8938.0
Michigan,Arkansas,641.0
Michigan,California,15738.0
Michigan,Colorado,9940.0
Michigan,Connecticut,3593.0
Michigan,Florida,33398.0
Michigan,Georgia,19967.0
Michigan,Idaho,1.0
Michigan,Illinois,32558.0
Michigan,Indiana,7278.0
Michigan,Iowa,2138.0
Michigan,Kansas,118.0
Michigan,Kentucky,5102.0
Michigan,Louisiana,771.0
Michigan,Maine,2091.0
Michigan,Maryland,9210.0
Michigan,Massachusetts,6189.0
Michigan,Michigan,32453.0
Michigan,Minnesota,18373.0
Michigan,Mississippi,490.0
Michigan,Missouri,9677.0
Michigan,Montana,85.0
Michigan,Nebraska,1631.0
Michigan,Nevada,9519.0
Michigan,New Hampshire,2490.0
Michigan,New Jersey,5750.0
Michigan,New Mexico,81.0
Michigan,New York,27414.0
Michigan,North Carolina,12590.0
Michigan,Ohio,8443.0
Michigan,Oklahoma,1600.0
Michigan,Oregon,885.0
Michigan,Pennsylvania,16183.0
Michigan,Puerto Rico,114.0
Michigan,Rhode Island,2851.0
Michigan,South Carolina,3771.0
Michigan,South Dakota,179.0
Michigan,Tennessee,10020.0
Michigan,Texas,17963.0
Michigan,Utah,4616.0
Michigan,Vermont,1019.0
Michigan,Virginia,14491.0
Michigan,Washington,4524.0
Michigan,West Virginia,348.0
Michigan,Wisconsin,14026.0
Minnesota,Alabama,86.0
Minnesota,Alaska,6673.0
Minnesota,Arizona,13167.0
Minnesota,Arkansas,547.0
Minnesota,California,34680.0
Minnesota,Colorado,22230.0
Minnesota,Connecticut,2860.0
Minnesota,Florida,12572.0
Minnesota,Georgia,14366.0
Minnesota,Hawaii,2124.0
Minnesota,Idaho,1370.0
Minnesota,Illinois,35160.0
Minnesota,Indiana,4720.0
Minnesota,Iowa,5376.0
Minnesota,Kansas,550.0
Minnesota,Kentucky,3495.0
Minnesota,Louisiana,643.0
Minnesota,Maine,81.0
Minnesota,Maryland,4172.0
Minnesota,Massachusetts,6531.0
Minnesota,Michigan,17689.0
Minnesota,Minnesota,11756.0
Minnesota,Mississippi,3.0
Minnesota,Missouri,9573.0
Minnesota,Montana,7561.0
Minnesota,Nebraska,4269.0
Minnesota,Nevada,9697.0
Minnesota,New Hampshire,291.0
Minnesota,New Jersey,4903.0
Minnesota,New Mexico,2110.0
Minnesota,New York,13740.0
Minnesota,North Carolina,7445.0
Minnesota,North Dakota,9538.0
Minnesota,Ohio,6604.0
Minnesota,Oklahoma,1416.0
Minnesota,Oregon,6413.0
Minnesota,Pennsylvania,10408.0
Minnesota,Puerto Rico,1.0
Minnesota,Rhode Island,587.0
Minnesota,South Carolina,43.0
Minnesota,South Dakota,5549.0
Minnesota,Tennessee,6835.0
Minnesota,Texas,16382.0
Minnesota,Utah,6582.0
Minnesota,Vermont,2.0
Minnesota,Virginia,10541.0
Minnesota,Washington,18467.0
Minnesota,Wisconsin,22850.0
Minnesota,Wyoming,595.0
Mississippi,Alabama,44.0
Mississippi,Arizona,14.0
Mississippi,Arkansas,5.0
Mississippi,California,52.0
Mississippi,Colorado,96.0
Mississippi,Connecticut,1.0
Mississippi,Florida,996.0
Mississippi,Georgia,8104.0
Mississippi,Hawaii,1.0
Mississippi,Illinois,1097.0
Mississippi,Indiana,1.0
Mississippi,Kentucky,2.0
Mississippi,Louisiana,70.0
Mississippi,Maryland,1075.0
Mississippi,Massachusetts,4.0
Mississippi,Michigan,531.0
Mississippi,Mississippi,54.0
Mississippi,Missouri,2.0
Mississippi,Nebraska,4.0
Mississippi,Nevada,2.0
Mississippi,New Hampshire,1.0
Mississippi,New Jersey,1.0
Mississippi,New Mexico,2.0
Mississippi,New York,13.0
